index,tweet,clean_tweet,topic,negative,neutral,positive
1315091,@Veronicah86 I think it's the Capricorn Virgo thing. ,@user I think it's the Capricorn Virgo thing. ,2,0.04620349,0.8090167,0.1447797
1569103,@slimthugga tell me y sum1 on myspace askin me if I wanna b n sum video u supposed 2 b n...lol. ,@user tell me y sum1 on myspace askin me if I wanna b n sum video u supposed 2 b n...lol. ,6,0.10433409,0.822888,0.07277778
1321567,Thanks for all the birthday wishes guys!! Between twitter and facebook I'm feeling the love ,Thanks for all the birthday wishes guys!! Between twitter and facebook I'm feeling the love ,2,0.0010022832,0.008613195,0.9903844
499158,Super tired but i cant sleep! ,Super tired but i cant sleep! ,1,0.81383866,0.14656773,0.039593562
1314188,waiting for the train!  http://yfrog.com/eha8sj,waiting for the train!  http,0,0.011912861,0.3578316,0.63025546
883193,Just got done getting my hair braided. cha chea ,Just got done getting my hair braided. cha chea ,3,0.021344187,0.75444716,0.22420853
1234777,@CalebJenkins you could go to the little programmers room while it compiles  How unreleasable was the video from Saturday night?,@user you could go to the little programmers room while it compiles  How unreleasable was the video from Saturday night?,6,0.31573138,0.629492,0.05477664
183218,@funimation I was hoping to get a cosplay photo when I did the LA Weekly story. No such luck. ,@user I was hoping to get a cosplay photo when I did the LA Weekly story. No such luck. ,7,0.51905596,0.4085333,0.072410725
1431118,@cluebus Very funny video!    &quot;Mullet with headlights?&quot;. ,@user Very funny video!    &quot;Mullet with headlights?&quot;. ,6,0.0052691046,0.07045783,0.924273
1561942,it's that easy. teehee   http://twitpic.com/7ik7o,it's that easy. teehee   http,0,0.012162005,0.12881887,0.859019
1408766,@DavidArchie D'you know you share your birthday with Denzel Washington! ,@user D'you know you share your birthday with Denzel Washington! ,2,0.014025421,0.6732624,0.3127122
642369,needs needs to change and change  http://plurk.com/p/1241j6,needs needs to change and change  http,0,0.21528609,0.7150548,0.069659084
848685,@shawnwelch: You should take a picture of yourself in front of the guy crossing the finish line. That would be awesome! ,@user: You should take a picture of yourself in front of the guy crossing the finish line. That would be awesome! ,7,0.0022009548,0.050801482,0.9469975
234678,@PurpleMuffinMan aw you just jealous because you still waiting for body hair ,@user aw you just jealous because you still waiting for body hair ,3,0.62593335,0.35345507,0.02061164
493440,"@azpunster Thanks! me 2. It's killing me right now   How did your Monday go? It's 4, so I pretty much consider the working day over.","@user Thanks! me 2. It's killing me right now   How did your Monday go? It's 4, so I pretty much consider the working day over.",5,0.3401924,0.4161044,0.2437031
1323945,I did this twice in a row. I think that pretty much means this is gonna be a good day.  http://yfrog.com/5ksraj,I did this twice in a row. I think that pretty much means this is gonna be a good day.  http,0,0.0014316504,0.018819131,0.97974914
753207,What should I do for my birthday??!? @p_strange I has no idea  ,What should I do for my birthday??!? @user I has no idea  ,2,0.4204117,0.49796557,0.081622764
1170979,Any good videos involving Archie? ,Any good videos involving Archie? ,6,0.010310262,0.6010191,0.3886705
273496,"Im tired, really tired of everything that is going on. Why is everything on me? ","Im tired, really tired of everything that is going on. Why is everything on me? ",1,0.97480047,0.022415845,0.0027835304
506575,has to get up early tomorrow ,has to get up early tomorrow ,1,0.032972578,0.77581763,0.1912099
1210380,"You guys have hours of vids I'll need to watch, but I'll have to watch them one byte at a time!  ","You guys have hours of vids I'll need to watch, but I'll have to watch them one byte at a time!  ",6,0.043669153,0.37862867,0.5777022
1109491,"Okay, engine is running, ready to head out to sea  http://twitpic.com/69ckc","Okay, engine is running, ready to head out to sea  http",0,0.0070848013,0.4926181,0.5002971
1004009,ahhh... fridaY... crazy weekend... cant wait to spend it with all my friends!!! ,ahhh... fridaY... crazy weekend... cant wait to spend it with all my friends!!! ,5,0.0017656822,0.0076635405,0.99057096
1196789,@rachtwilight LOL well it'll probably go on youtube after so you might be able to see it ,@user LOL well it'll probably go on youtube after so you might be able to see it ,6,0.008256458,0.31145516,0.68028826
1089461,its raining... best thing to do is stay at home and have a movie marathon. ,its raining... best thing to do is stay at home and have a movie marathon. ,4,0.028287297,0.20309274,0.76861995
517291,needs new maids!!! now na!  (annoyed) http://plurk.com/p/11cb68,needs new maids!!! now na!  (annoyed) http,0,0.0999809,0.6765525,0.22346665
572573,@bsmrocks I can't make that  It's one of my best friends' birthday and he doesn't want to go to rapturefest. I am gutted to say the least.,@user I can't make that  It's one of my best friends' birthday and he doesn't want to go to rapturefest. I am gutted to say the least.,2,0.7910288,0.16825998,0.04071129
1550175,@jeffstaple pictures on that ,@user pictures on that ,7,0.038487907,0.82399607,0.13751605
98213,http://twitpic.com/556nr - Arghhh!! Hate Airports ,http - Arghhh!! Hate Airports ,0,0.9471492,0.043910764,0.008940037
91236,Its starting to Rain in Seattle. ,Its starting to Rain in Seattle. ,4,0.18790272,0.7213054,0.090791814
308795,so tired...why can't I sleep at night?! It's so frustrating.. haven't slept more then 10 hours since friday morning ,so tired...why can't I sleep at night?! It's so frustrating.. haven't slept more then 10 hours since friday morning ,1,0.96516895,0.02980558,0.0050255563
1162983,"is off to hear mass. Later, everyone!  http://plurk.com/p/xdj13","is off to hear mass. Later, everyone!  http",0,0.008348562,0.53115237,0.46049893
1459851,"@fitzsimons what're you planning to do for your media video? Ahh, media. Good memories. ","@user what're you planning to do for your media video? Ahh, media. Good memories. ",6,0.016375195,0.26175165,0.7218732
374471,Over slept my nap ,Over slept my nap ,1,0.3921596,0.5205225,0.087317966
1303670,@jerandnat I am excited for you! Vincent is an awesome way to spend a birthday celebration. ,@user I am excited for you! Vincent is an awesome way to spend a birthday celebration. ,2,0.0012571041,0.00512894,0.99361414
954231,2nd day building the ktichen....pretty exausting...but still exciting  http://www.myspace.com/bobbylongstreetteamgerman,2nd day building the ktichen....pretty exausting...but still exciting  http,0,0.0066801235,0.06395765,0.9293622
1096829,I'm on youtube at the moment ,I'm on youtube at the moment ,6,0.019920563,0.8071903,0.17288904
303220,"I don't wanna play anymore  and I'm not a quitter, is just... OKAY, YOU TRY. AND TRY TO FINISH: http://www.hotel626.com/ #fear","I don't wanna play anymore  and I'm not a quitter, is just... OKAY, YOU TRY. AND TRY TO FINISH: http #fear",0,0.8481234,0.13715743,0.0147190355
449737,i hate the voderphone advert. off to bed early start tomorroe ,i hate the voderphone advert. off to bed early start tomorroe ,1,0.9685709,0.025669713,0.005759551
212813, line up for the dump..  http://twitpic.com/6a9n0, line up for the dump..  http,0,0.5140888,0.45115584,0.03475535
833950,is going to bed early tonight.  http://plurk.com/p/ozuwd,is going to bed early tonight.  http,0,0.09242417,0.80019146,0.10738435
649600,"Figures, I finish my Single Speed, then it rains for a week...  ","Figures, I finish my Single Speed, then it rains for a week...  ",4,0.2683067,0.6364729,0.09522038
1014949,wildwindart WWW.COWGIRLONCOFFEE.COM is where I wanna be  Cowgirls on Coffe for me!!! Cowgirls  mmm... ;-p,wildwindart WWW.COWGIRLONCOFFEE.COM is where I wanna be  Cowgirls on Coffe for me!!! Cowgirls  mmm... ;-p,0,0.003260593,0.08053484,0.9162046
785507,working wayyy to early. i need more sleep ,working wayyy to early. i need more sleep ,1,0.68479574,0.26596174,0.049242545
130152,Weekend = not long enough ,Weekend = not long enough ,5,0.6783097,0.27564493,0.04604541
887535,@jordanknight what the heck is TINK!  ? we have all been patient.  where's dante's video?  ,@user what the heck is TINK!  ? we have all been patient.  where's dante's video?  ,6,0.65299815,0.31766868,0.029333115
1356540,"Hmmm&quot;/.......Dunno what to do this week end,, think a shopping trip is in order  cant wait to go see Hairspray in London is ganna be good.","Hmmm&quot;/.......Dunno what to do this week end,, think a shopping trip is in order  cant wait to go see Hairspray in London is ganna be good.",5,0.0028316255,0.024538863,0.9726296
398468,http://twitpic.com/6rhfh - &quot;He might answer to baby&quot; -That made me cry ,http - &quot;He might answer to baby&quot; -That made me cry ,0,0.48163193,0.41823426,0.10013386
534969,http://twitpic.com/7km9h - The volvo is dead ,http - The volvo is dead ,0,0.5755138,0.3972251,0.027261062
227970,Wants to talk can't sleep ,Wants to talk can't sleep ,1,0.37829167,0.55828655,0.06342172
1260584,Watching a movie with Ninaaaaaa! -Happy Birthday Ange! ,Watching a movie with Ninaaaaaa! -Happy Birthday Ange! ,2,0.00067348086,0.016972119,0.9823546
1094769,@barn_e  Link to the new Patrick Wolf video if you haven't already seen it.  http://bit.ly/18g6Ku. And for video aficionado @meowmitchell ,@user  Link to the new Patrick Wolf video if you haven't already seen it.  http And for video aficionado @user ,6,0.030155778,0.7387368,0.23110738
603641,Going to try and go back to sleep. Wish me luck. ,Going to try and go back to sleep. Wish me luck. ,1,0.010922321,0.33322525,0.6558523
1591778,@problogger did you have video ,@user did you have video ,6,0.11903552,0.7844587,0.09650585
121478,Not tired...it just keeps running through my mind. Ugh ,Not tired...it just keeps running through my mind. Ugh ,1,0.61186874,0.30313054,0.08500068
541995,Have to keep telling myself sleep is overrated... so tired ,Have to keep telling myself sleep is overrated... so tired ,1,0.7225499,0.2325967,0.04485334
1087354,at the salon getting my hair done with @mheartjc @jj13191 and aditya for @mheartjc's party tonight ,at the salon getting my hair done with @user @user and aditya for @user's party tonight ,3,0.0053783366,0.77065974,0.2239619
75098,Bad way to start a Monday. No weight lost this week  No more getting lured into drinking and eating by roommates. Gotta strap back in. :-/,Bad way to start a Monday. No weight lost this week  No more getting lured into drinking and eating by roommates. Gotta strap back in. :-/,5,0.8287738,0.14551635,0.02570984
356831,"The quality of the videos from TechEd LA are pretty disappointing. In many the video is shifted left, missing part of the screen. ","The quality of the videos from TechEd LA are pretty disappointing. In many the video is shifted left, missing part of the screen. ",6,0.94918245,0.046066504,0.0047509554
1205057,@Syesha Awww...Great pic! ,@user Awww...Great pic! ,7,0.0020741534,0.023716183,0.97420967
741255,No free courts in ealing   http://yfrog.com/14yglj,No free courts in ealing   http,0,0.5377309,0.4330706,0.029198498
1223440,"@supermini63 Oh Yes! Check Youtube, there's a copy there as well. Enjoy ","@user Oh Yes! Check Youtube, there's a copy there as well. Enjoy ",6,0.0018677176,0.044360753,0.95377153
1179278,The weekend is here! ,The weekend is here! ,5,0.0031749986,0.15185486,0.84497017
67412,soo mad that i did my hair on my own ,soo mad that i did my hair on my own ,3,0.83507997,0.14612444,0.018795567
919124,When spelling is important.  http://bit.ly/jdk0Z,When spelling is important.  http,0,0.17623515,0.66973823,0.15402661
997422,"What a good weekend, I heart my friends! ","What a good weekend, I heart my friends! ",5,0.0014108573,0.006472307,0.9921167
1210741,Another loser: Worked on the stupid video all day; never once got dressed or left the house.  .... http://tinyurl.com/mdvr87,Another loser: Worked on the stupid video all day; never once got dressed or left the house.  .... http,6,0.9629465,0.0337627,0.003290754
1293280,@tommcfly how about this as your new photo http://twitpic.com/4cto7  my photography is pretty awful to be honest..xx,@user how about this as your new photo http  my photography is pretty awful to be honest..xx,7,0.8262097,0.15470593,0.019084401
34298,Oh god. is it raining i think so ,Oh god. is it raining i think so ,4,0.3702838,0.50111115,0.12860505
388299,Weekend is about to end. so sad.. ,Weekend is about to end. so sad.. ,5,0.91996425,0.07031193,0.009723876
59120,Sunday night is such a dark time.Facing up to the long drudge of the week to come and wondering how the 2 days off went by so fast ,Sunday night is such a dark time.Facing up to the long drudge of the week to come and wondering how the 2 days off went by so fast ,5,0.60622907,0.32315978,0.07061106
456797,I did not shave as closely as I thought says my athletic tape ,I did not shave as closely as I thought says my athletic tape ,3,0.41389495,0.55367637,0.032428812
910390,@summertime_grl love your new profile pic ,@user love your new profile pic ,7,0.0014246375,0.013923601,0.9846518
677202,It's Saturday morning and I'm awake! Why can't my brain just let me sleep damn it! So needed a lie in ,It's Saturday morning and I'm awake! Why can't my brain just let me sleep damn it! So needed a lie in ,1,0.8267187,0.1394817,0.03379962
1051726,too tired to sleep therefore watching coach trip ,too tired to sleep therefore watching coach trip ,1,0.5044668,0.44276327,0.052769966
